LINK_ID,SDO,WKT
1154804702,,"LINESTRING( 7.31394 9.09659, 7.31409 9.09661, 7.3143 9.09666, 7.31438 9.09671, 7.3145 9.09674, 7.31466 9.09675)"
1152913733,,"LINESTRING( 7.51633 8.99442, 7.5156 8.99454, 7.51533 8.99433, 7.51508 8.99397, 7.51496 8.99361, 7.51467 8.99357, 7.51437 8.99389, 7.51405 8.99447, 7.51342 8.99493, 7.51258 8.99497, 7.51195 8.99506, 7.51177 8.99545)"
1154768786,,"LINESTRING( 7.44325 9.12567, 7.44321 9.12578, 7.44316 9.12602, 7.44317 9.12614, 7.44327 9.12624, 7.44354 9.12638, 7.44375 9.12655, 7.44391 9.12667, 7.44412 9.12681, 7.44454 9.12703, 7.44483 9.12725, 7.44507 9.12744, 7.44526 9.12756, 7.44544 9.12775, 7.44565 9.12786)"
1218195407,,"LINESTRING( 7.47751 9.11267, 7.47758 9.11281)"
1063341629,,"LINESTRING( 7.3567 8.98419, 7.35666 8.98492)"
807072263,,"LINESTRING( 7.51694 9.09533, 7.51449 9.09538)"
1152892685,,"LINESTRING( 7.4752 9.11283, 7.47539 9.11287, 7.47541 9.11287)"
807200005,,"LINESTRING( 7.47564 9.02965, 7.47602 9.02972)"
1165865492,,"LINESTRING( 7.58523 8.86225, 7.58549 8.86375)"
1152948590,,"LINESTRING( 7.43667 8.9604, 7.43673 8.96165)"
807042322,,"LINESTRING( 7.4768 9.09159, 7.47628 9.09198)"
1154724133,,"LINESTRING( 7.28585 8.94622, 7.28599 8.94614, 7.28624 8.94629, 7.28643 8.94647, 7.28646 8.94671, 7.28628 8.9468, 7.28584 8.94706)"
1063611333,,"LINESTRING( 7.34488 9.14663, 7.3445 9.14681, 7.34366 9.14701)"
1152798632,,"LINESTRING( 7.55857 8.98912, 7.5579 8.98918, 7.55763 8.98919)"
1152816854,,"LINESTRING( 7.46546 9.00874, 7.46585 9.00934)"
1155226176,,"LINESTRING( 7.2655 8.95595, 7.26564 8.95616, 7.26586 8.95639, 7.26597 8.95648)"
1211600378,,"LINESTRING( 7.55254 9.03917, 7.55304 9.03908, 7.55358 9.03916, 7.55408 9.0394, 7.55468 9.0397, 7.55472 9.04002, 7.5548 9.04033, 7.55496 9.04058, 7.55511 9.04089, 7.55512 9.04131, 7.55494 9.04174, 7.55473 9.042)"
807318606,,"LINESTRING( 7.45391 9.0276, 7.45463 9.02803)"
1211687717,,"LINESTRING( 7.39328 8.98186, 7.39328 8.98193, 7.39332 8.982, 7.39337 8.98205, 7.39344 8.98208, 7.39352 8.98208, 7.39359 8.98206)"
1063550618,,"LINESTRING( 7.31753 9.14339, 7.31741 9.14344, 7.31621 9.14417)"
1152786728,,"LINESTRING( 7.24045 9.10655, 7.24039 9.10689)"
1154832425,,"LINESTRING( 7.44892 8.94366, 7.44894 8.94377, 7.44889 8.94388, 7.44878 8.94407)"
1063027754,,"LINESTRING( 7.27635 9.13333, 7.27654 9.13349)"
1152943771,,"LINESTRING( 7.35904 9.0137, 7.35902 9.0139, 7.35899 9.01414, 7.35892 9.01425, 7.35889 9.01438, 7.35881 9.01453, 7.35866 9.01469, 7.35844 9.0149, 7.35822 9.01499, 7.35809 9.01499)"
1063048453,,"LINESTRING( 7.23135 8.88926, 7.23199 8.89011)"
1154729953,,"LINESTRING( 7.25943 8.93186, 7.25939 8.93198, 7.25928 8.93217)"
1154817205,,"LINESTRING( 7.36958 9.13959, 7.36916 9.13961)"
1152777518,,"LINESTRING( 7.35658 9.10257, 7.35645 9.1026, 7.354 9.10423)"
1152768105,,"LINESTRING( 7.4271 9.09491, 7.42739 9.09612)"
1113330909,,"LINESTRING( 7.27757 9.1325, 7.27793 9.13281, 7.27871 9.13348, 7.27919 9.13383, 7.2796 9.13412)"
807321216,,"LINESTRING( 7.47663 9.06518, 7.47668 9.06616)"
807139200,,"LINESTRING( 7.47663 9.06518, 7.47701 9.06518)"
1112707484,,"LINESTRING( 7.37641 8.98322, 7.37632 8.984)"
812269736,,"LINESTRING( 7.48536 9.07154, 7.48492 9.07161, 7.48448 9.0716)"
1154740671,,"LINESTRING( 7.25946 8.95009, 7.25908 8.95024)"
1154740669,,"LINESTRING( 7.25946 8.95009, 7.25968 8.95062)"
1154748785,,"LINESTRING( 7.25739 8.9635, 7.25783 8.96391)"
1211557043,,"LINESTRING( 7.54708 9.04856, 7.54727 9.05008)"
807103194,,"LINESTRING( 7.52456 9.04854, 7.52513 9.04864)"
807167565,,"LINESTRING( 7.46746 9.05108, 7.46786 9.05148)"
807161017,,"LINESTRING( 7.46746 9.05108, 7.46666 9.05203)"
1063027570,,"LINESTRING( 7.26563 9.13123, 7.26545 9.13139)"
1063040562,,"LINESTRING( 7.51349 9.15041, 7.51418 9.15086, 7.51465 9.15123, 7.51501 9.15143, 7.51583 9.1517, 7.51667 9.15194, 7.51723 9.15215, 7.51939 9.15193, 7.52009 9.15195, 7.5206 9.15207, 7.52082 9.15238, 7.5214 9.15284, 7.52204 9.15333, 7.52257 9.15392, 7.52286 9.15514, 7.52307 9.1559, 7.52308 9.15625, 7.52318 9.15679, 7.52337 9.15764, 7.52377 9.15868, 7.52404 9.15913, 7.52412 9.15935)"
1063000877,,"LINESTRING( 7.29508 8.92419, 7.29291 8.92556, 7.29177 8.92609, 7.291 8.92666, 7.29058 8.9269, 7.2902 8.92718, 7.29003 8.92731, 7.28983 8.92741, 7.28938 8.92756, 7.28909 8.92756, 7.28876 8.92758, 7.28858 8.92762, 7.28844 8.92769, 7.28813 8.92776, 7.28695 8.92803, 7.28634 8.92829, 7.28563 8.92867, 7.28467 8.92898, 7.28397 8.92942, 7.28374 8.92957, 7.28351 8.92964, 7.28325 8.92984, 7.28309 8.92998, 7.28289 8.93011, 7.28246 8.93032, 7.28202 8.93059, 7.28166 8.93076, 7.2808 8.93125, 7.2801 8.93162, 7.2794 8.9324)"
807239304,,"LINESTRING( 7.4756 9.08313, 7.47535 9.08327)"
1063355917,,"LINESTRING( 7.41049 9.02989, 7.41049 9.03173, 7.41052 9.03215, 7.4104 9.03248, 7.41042 9.03288, 7.41036 9.03326, 7.40874 9.03446)"
1167980946,,"LINESTRING( 7.43955 8.98297, 7.43908 8.98325)"
1113330911,,"LINESTRING( 7.27757 9.1325, 7.27802 9.13269)"
807315558,,"LINESTRING( 7.47987 9.02201, 7.47916 9.02234)"
1152907899,,"LINESTRING( 7.50056 8.95891, 7.50064 8.95988)"
807024452,,"LINESTRING( 7.51001 9.03892, 7.50997 9.03904)"
1063054866,,"LINESTRING( 7.56073 8.98165, 7.56019 8.98233)"
1219328497,,"LINESTRING( 7.48881 8.99965, 7.48951 8.99967)"
1152595766,,"LINESTRING( 7.46602 9.10058, 7.4657 9.10076, 7.46549 9.10088, 7.46528 9.10099, 7.46506 9.10108, 7.46479 9.10109, 7.46465 9.10106)"
1063561198,,"LINESTRING( 7.31291 9.14573, 7.31309 9.14601)"
1063069540,,"LINESTRING( 7.19894 9.01687, 7.19848 9.01684, 7.19817 9.01686, 7.19795 9.01695, 7.19763 9.01697, 7.19744 9.01697, 7.19709 9.01703, 7.19673 9.01701)"
1152802798,,"LINESTRING( 7.20849 8.8991, 7.20906 8.89911)"
1063054586,,"LINESTRING( 7.58163 9.00875, 7.58202 9.00909)"
1063054909,,"LINESTRING( 7.55663 8.98731, 7.55685 8.9876, 7.55706 8.9879, 7.55723 8.98815, 7.55746 8.98862)"
1211640095,,"LINESTRING( 7.48248 9.05202, 7.48233 9.05233)"
1063411433,,"LINESTRING( 7.37651 9.1478, 7.37701 9.14795)"
807041269,,"LINESTRING( 7.48071 9.04492, 7.48098 9.0451)"
1152806014,,"LINESTRING( 7.45722 8.99128, 7.45738 8.99168)"
1152714167,,"LINESTRING( 7.3183 9.00085, 7.31802 9.00086, 7.3179 9.00091, 7.31773 9.00099, 7.31758 9.00107)"
807118765,,"LINESTRING( 7.51149 9.04412, 7.51139 9.04425)"
1217455801,,"LINESTRING( 7.48671 9.10135, 7.48652 9.10143, 7.48631 9.10151, 7.4861 9.10161, 7.48594 9.10168, 7.48579 9.10175, 7.48567 9.10182, 7.48555 9.10189, 7.48551 9.10191, 7.48549 9.10194)"
1063289997,,"LINESTRING( 7.57355 9.0174, 7.57353 9.01782)"
1154738041,,"LINESTRING( 7.48538 9.14937, 7.48562 9.14959, 7.4858 9.14978)"
1065120112,,"LINESTRING( 7.16703 9.02231, 7.16812 9.02324, 7.16836 9.02342)"
807235815,,"LINESTRING( 7.47119 9.06741, 7.47162 9.06789)"
1154522766,,"LINESTRING( 7.35278 9.05475, 7.35306 9.05449, 7.35312 9.05446, 7.35319 9.05446, 7.35324 9.05448, 7.35336 9.05456, 7.3536 9.05473, 7.35395 9.05497, 7.35421 9.05514, 7.35451 9.05533, 7.35458 9.05541, 7.3546 9.05546, 7.35459 9.05552, 7.35455 9.05557, 7.35352 9.05646, 7.3525 9.05731, 7.35101 9.0586, 7.35064 9.05898, 7.35046 9.05912, 7.35029 9.05926, 7.34955 9.05986, 7.34742 9.0616)"
1217471384,,"LINESTRING( 7.42583 9.08458, 7.42585 9.08479)"
1187676567,,"LINESTRING( 7.49552 9.12762, 7.49596 9.12816)"
1211557012,,"LINESTRING( 7.54993 9.04714, 7.54927 9.04827)"
1211858480,,"LINESTRING( 7.36472 9.05537, 7.36461 9.05548, 7.36403 9.05593, 7.36379 9.05612)"
1152806013,,"LINESTRING( 7.45722 8.99128, 7.4567 8.99147, 7.45623 8.99171)"
1152933694,,"LINESTRING( 7.28853 8.96009, 7.28882 8.96162)"
1184803794,,"LINESTRING( 7.45205 9.0236, 7.45289 9.02422, 7.4531 9.02436)"
1167624509,,"LINESTRING( 7.49265 9.03463, 7.49177 9.03539)"
1155226196,,"LINESTRING( 7.26262 8.94996, 7.26279 8.9501, 7.26292 8.95027, 7.2632 8.95055, 7.26339 8.95071, 7.26358 8.95082, 7.26401 8.951, 7.26544 8.95152, 7.2661 8.95173, 7.26625 8.95176, 7.26647 8.95176, 7.2666 8.95178)"
1165874462,,"LINESTRING( 7.44304 9.04609, 7.44301 9.04623)"
1063611245,,"LINESTRING( 7.43513 9.12852, 7.43498 9.12865, 7.43461 9.12879)"
1152595777,,"LINESTRING( 7.47134 9.09827, 7.47173 9.09895)"
1063027682,,"LINESTRING( 7.27191 9.13093, 7.2718 9.13104)"
1167624428,,"LINESTRING( 7.51029 9.05933, 7.51045 9.05942, 7.51045 9.05949, 7.51008 9.06006)"
807240959,,"LINESTRING( 7.44975 9.07399, 7.45004 9.07466)"
1165874461,,"LINESTRING( 7.44304 9.04609, 7.44377 9.0465, 7.44468 9.04699)"
1152822767,,"LINESTRING( 7.30246 9.11505, 7.30232 9.1151, 7.30201 9.11517)"
1063611868,,"LINESTRING( 7.44503 9.11733, 7.44526 9.11735, 7.44544 9.11733, 7.44567 9.11736, 7.44592 9.11738, 7.44612 9.11735, 7.44633 9.11733)"
1063054665,,"LINESTRING( 7.57776 9.00484, 7.57771 9.00509)"
1063398713,,"LINESTRING( 7.31082 9.1251, 7.31061 9.12518, 7.31043 9.12522, 7.31013 9.1252, 7.30993 9.12517, 7.30987 9.1252, 7.30912 9.12579)"
1168095240,,"LINESTRING( 7.35046 8.98173, 7.35028 8.98177, 7.34972 8.98177)"
1110133172,,"LINESTRING( 7.51077 9.08688, 7.5103 9.08745)"
1165850728,,"LINESTRING( 7.38221 9.09377, 7.38213 9.09399, 7.38204 9.09429, 7.38206 9.09468, 7.38207 9.09515, 7.38196 9.09621, 7.38188 9.09659, 7.38193 9.09673, 7.38209 9.09682)"
1211939751,,"LINESTRING( 7.39245 8.99723, 7.39206 8.99734, 7.39188 8.99739)"
807028397,,"LINESTRING( 7.48839 9.01688, 7.48878 9.01718, 7.48923 9.01754, 7.48933 9.01754, 7.48956 9.01742)"
1032869083,,"LINESTRING( 7.43039 9.07857, 7.43009 9.07865)"
1154704769,,"LINESTRING( 7.29952 8.94271, 7.29952 8.9428, 7.29933 8.94282)"
1184783412,,"LINESTRING( 7.42346 8.99214, 7.42386 8.99242)"
807171952,,"LINESTRING( 7.41505 9.10016, 7.4143 9.10072)"
1152779564,,"LINESTRING( 7.3378 9.10401, 7.33776 9.10413, 7.33802 9.10515, 7.33807 9.10528, 7.33806 9.1053)"
1152931582,,"LINESTRING( 7.36679 9.00532, 7.36696 9.00592, 7.36708 9.00631)"
1154521308,,"LINESTRING( 7.39398 9.03027, 7.39364 9.03019, 7.39345 9.03023, 7.3916 9.031)"
1184903894,,"LINESTRING( 7.42346 8.99214, 7.42335 8.99247, 7.42335 8.99309)"
1168095253,,"LINESTRING( 7.35216 8.98311, 7.35226 8.98324, 7.35225 8.98334, 7.35226 8.98394, 7.35224 8.9841, 7.35216 8.98415, 7.35209 8.98415, 7.35176 8.98415)"
1063386957,,"LINESTRING( 7.30969 9.08424, 7.31023 9.08442, 7.31053 9.08454, 7.3112 9.08467, 7.31143 9.08478)"
1184781407,,"LINESTRING( 7.36058 8.99413, 7.36106 8.99427)"
1118368297,,"LINESTRING( 7.51315 9.07858, 7.51304 9.07861)"
1063411377,,"LINESTRING( 7.38051 9.13187, 7.38072 9.13201, 7.38081 9.13222, 7.38077 9.13244, 7.38061 9.13262)"
1154521750,,"LINESTRING( 7.39458 9.06206, 7.39465 9.06277)"
807252194,,"LINESTRING( 7.49681 9.10087, 7.49777 9.10106)"
1063028157,,"LINESTRING( 7.21011 9.01429, 7.21021 9.01478, 7.21031 9.015)"
1184783046,,"LINESTRING( 7.4244 8.99132, 7.42445 8.99154, 7.42454 8.99167)"
1063550467,,"LINESTRING( 7.3949 9.12553, 7.3942 9.12606)"
1152798015,,"LINESTRING( 7.4543 8.97235, 7.45438 8.97274)"
1154519530,,"LINESTRING( 7.35047 8.99862, 7.34954 8.99863)"
1167981090,,"LINESTRING( 7.44697 8.98451, 7.44727 8.98582, 7.44737 8.9863)"
1063389940,,"LINESTRING( 7.27276 9.10472, 7.27259 9.1048)"
1152724220,,"LINESTRING( 7.58476 8.89095, 7.58474 8.89137, 7.58484 8.89165, 7.58505 8.89191, 7.58526 8.89206)"
1063054868,,"LINESTRING( 7.56019 8.98233, 7.55993 8.98266)"
1154809383,,"LINESTRING( 7.38427 9.10428, 7.38446 9.10432, 7.3847 9.10436)"
807029705,,"LINESTRING( 7.46705 9.05065, 7.46617 9.05169)"
1184802556,,"LINESTRING( 7.36222 8.87331, 7.36261 8.87362, 7.36275 8.87372, 7.36288 8.87375, 7.36293 8.87376)"
1152647724,,"LINESTRING( 7.28481 9.10021, 7.28343 9.10065)"
1104726173,,"LINESTRING( 7.44642 9.06783, 7.44599 9.06786)"
1063550569,,"LINESTRING( 7.34061 9.14775, 7.3406 9.14826)"
1168223049,,"LINESTRING( 7.44759 9.01342, 7.44735 9.01376)"
1184781376,,"LINESTRING( 7.36179 8.99813, 7.36194 8.99872)"
1119009214,,"LINESTRING( 7.55982 8.99867, 7.5599 8.99878)"
1168223018,,"LINESTRING( 7.436 9.02004, 7.43556 9.02038)"
1063389716,,"LINESTRING( 7.27023 9.10451, 7.27021 9.10475)"
807173516,,"LINESTRING( 7.5848 9.02255, 7.58557 9.02319, 7.58655 9.02382)"
1217536633,,"LINESTRING( 7.43893 9.06855, 7.43879 9.06939, 7.43878 9.06961, 7.43889 9.06967, 7.43903 9.06967, 7.43908 9.06959)"
807073931,,"LINESTRING( 7.4762 9.01613, 7.47557 9.01653)"
1065357102,,"LINESTRING( 7.57355 9.0174, 7.57382 9.01745, 7.57449 9.01749, 7.57513 9.01772, 7.57569 9.01803)"
807066854,,"LINESTRING( 7.47119 9.06741, 7.47042 9.06805)"
1154704814,,"LINESTRING( 7.29665 8.9451, 7.29669 8.94513, 7.29697 8.9454)"
1154485162,,"LINESTRING( 7.26676 9.13079, 7.26722 9.13132)"
807135117,,"LINESTRING( 7.5848 9.02255, 7.58424 9.02319)"
1154721132,,"LINESTRING( 7.23788 9.11777, 7.23799 9.11817)"
1184901544,,"LINESTRING( 7.54827 8.93932, 7.54803 8.94078)"
1167980889,,"LINESTRING( 7.44616 8.98401, 7.44563 8.98436)"
807088898,,"LINESTRING( 7.49385 9.0958, 7.4946 9.09587)"
1165888500,,"LINESTRING( 7.50314 9.04889, 7.50306 9.04908)"
1113346127,,"LINESTRING( 7.39025 8.98645, 7.39071 8.9867)"
1154875044,,"LINESTRING( 7.31556 9.13834, 7.31556 9.13865, 7.31555 9.13878)"
1152777511,,"LINESTRING( 7.34846 9.10413, 7.3473 9.1046, 7.34715 9.10471, 7.34717 9.10486, 7.34738 9.1052)"
1154519646,,"LINESTRING( 7.29622 9.06613, 7.29817 9.06614)"
1184898140,,"LINESTRING( 7.54755 8.9392, 7.54827 8.93932)"
1063399246,,"LINESTRING( 7.3693 9.11547, 7.36936 9.11555)"
1211686662,,"LINESTRING( 7.39503 8.98511, 7.39711 8.98633)"
1063387252,,"LINESTRING( 7.27741 9.00945, 7.27766 9.00993)"
1063411389,,"LINESTRING( 7.38299 9.13622, 7.38188 9.13703)"
1184778626,,"LINESTRING( 7.3602 8.9919, 7.36044 8.99191)"
1154468073,,"LINESTRING( 7.49396 9.12339, 7.49369 9.12339, 7.49351 9.12342, 7.49351 9.12354, 7.49351 9.12405, 7.49345 9.12435, 7.4934 9.12442, 7.49331 9.12444, 7.49228 9.12416)"
1152697106,,"LINESTRING( 7.34565 8.92073, 7.3457 8.92089, 7.34572 8.92108, 7.34569 8.92119)"
1154468072,,"LINESTRING( 7.49396 9.12339, 7.49403 9.12339, 7.49425 9.12343, 7.49467 9.12352)"
1184906387,,"LINESTRING( 7.2557 8.86657, 7.25563 8.86666, 7.2555 8.86692)"
1152913735,,"LINESTRING( 7.51633 8.99442, 7.51582 8.99496, 7.51509 8.99553, 7.51426 8.99558, 7.51361 8.99567, 7.51329 8.99599)"
807265894,,"LINESTRING( 7.52373 9.08385, 7.52379 9.08389, 7.52388 9.08408, 7.52384 9.08429)"
1152913734,,"LINESTRING( 7.51633 8.99442, 7.51692 8.99459, 7.51731 8.99511, 7.51761 8.99565, 7.51784 8.99643, 7.51821 8.99735)"
1063398944,,"LINESTRING( 7.38508 9.10758, 7.38508 9.10836)"
1219265855,,"LINESTRING( 7.43472 9.12932, 7.43361 9.12955)"
1063290018,,"LINESTRING( 7.57787 9.02723, 7.57798 9.0273)"
1211552990,,"LINESTRING( 7.40821 8.99043, 7.40823 8.99046, 7.40834 8.99056)"
1152622537,,"LINESTRING( 7.5008 8.98408, 7.50145 8.98439)"
1152719878,,"LINESTRING( 7.5486 8.93072, 7.54862 8.93146)"
1152622532,,"LINESTRING( 7.5008 8.98408, 7.5007 8.98434, 7.50064 8.98461)"
1152716780,,"LINESTRING( 7.43194 8.99554, 7.43241 8.99616, 7.43291 8.99586)"
1152933906,,"LINESTRING( 7.39837 8.95331, 7.39796 8.95335)"
1063561209,,"LINESTRING( 7.31243 9.14498, 7.31256 9.14519)"
1154515088,,"LINESTRING( 7.36361 8.95511, 7.36391 8.95523)"
1063958261,,"LINESTRING( 7.5896 9.01941, 7.59059 9.02031)"
1218835941,,"LINESTRING( 7.48463 9.02901, 7.48534 9.02927)"
1218194955,,"LINESTRING( 7.40746 9.11957, 7.40753 9.1203)"
1063399004,,"LINESTRING( 7.36319 9.12073, 7.36399 9.12214, 7.36418 9.12228, 7.36432 9.12233, 7.36449 9.12235, 7.3648 9.12223)"
1154809849,,"LINESTRING( 7.39051 9.10299, 7.38947 9.10358)"
1152724280,,"LINESTRING( 7.58312 8.89937, 7.58323 8.8994)"
1063027531,,"LINESTRING( 7.26718 9.12715, 7.26736 9.12735, 7.26704 9.12769)"
1152933894,,"LINESTRING( 7.3944 8.95448, 7.39443 8.95488)"
1154696892,,"LINESTRING( 7.29136 8.94777, 7.29113 8.94785, 7.29085 8.94787)"
1152739469,,"LINESTRING( 7.44975 8.92093, 7.44975 8.92109, 7.4497 8.92126, 7.44949 8.92145, 7.44928 8.92165, 7.44911 8.9218, 7.44893 8.92184, 7.44882 8.92186, 7.44868 8.92182, 7.44852 8.92189, 7.44824 8.92206, 7.44812 8.92214, 7.44793 8.92214, 7.44775 8.92211)"
807073941,,"LINESTRING( 7.50997 9.06634, 7.50973 9.06632, 7.5095 9.0664, 7.50926 9.06653, 7.50907 9.06677, 7.50896 9.06707, 7.50896 9.0673, 7.50911 9.06769)"
1154828714,,"LINESTRING( 7.43493 8.93629, 7.43511 8.93687)"
1152670902,,"LINESTRING( 7.29973 8.90735, 7.29982 8.90774, 7.3 8.90811, 7.3 8.90818)"
1184797499,,"LINESTRING( 7.42128 9.02408, 7.42124 9.0241)"
1152751708,,"LINESTRING( 7.51197 8.92358, 7.51214 8.92353, 7.51258 8.92338, 7.51276 8.92329, 7.51302 8.92311, 7.51333 8.92294, 7.51381 8.9228, 7.51428 8.92276, 7.51448 8.92269, 7.51475 8.92248, 7.51505 8.92239, 7.51538 8.92241, 7.51587 8.92235, 7.51651 8.92241, 7.51691 8.92246, 7.51718 8.92264, 7.5175 8.9227, 7.51773 8.92289, 7.51782 8.92319, 7.5179 8.9234, 7.51794 8.92375, 7.51809 8.92406, 7.51812 8.92447, 7.51818 8.92466, 7.51844 8.92473, 7.51895 8.92479)"
1152714212,,"LINESTRING( 7.27815 8.89997, 7.27937 8.90079, 7.28012 8.90132)"
1152779537,,"LINESTRING( 7.35356 9.10833, 7.35298 9.10876)"
1154716843,,"LINESTRING( 7.29821 8.95282, 7.29828 8.95286, 7.29834 8.95288)"
1154519883,,"LINESTRING( 7.36672 8.94967, 7.36715 8.94968)"
1152796978,,"LINESTRING( 7.57793 8.96752, 7.57825 8.96768)"
1152823983,,"LINESTRING( 7.29759 9.11664, 7.29772 9.11664)"
807043982,,"LINESTRING( 7.49527 9.08835, 7.49524 9.08839, 7.49519 9.08844, 7.49515 9.08848, 7.49509 9.08853, 7.495 9.08862, 7.49495 9.08867, 7.49488 9.08871, 7.49475 9.08877, 7.49463 9.0888, 7.49452 9.08882, 7.49445 9.08883, 7.4944 9.08883, 7.49431 9.08884, 7.49425 9.08885, 7.49418 9.08887, 7.49414 9.08888, 7.4941 9.0889, 7.49402 9.08894, 7.49385 9.08905, 7.49372 9.08913)"
1063333755,,"LINESTRING( 7.4195 8.99215, 7.42007 8.99336)"
1154517016,,"LINESTRING( 7.58844 9.04964, 7.58859 9.04967, 7.58879 9.04973, 7.58906 9.04979, 7.58934 9.04978, 7.58945 9.04977)"
1154748787,,"LINESTRING( 7.25783 8.96391, 7.25784 8.96406, 7.25784 8.96409, 7.25799 8.96425, 7.25798 8.96436, 7.25791 8.96448, 7.25776 8.96449)"
807001905,,"LINESTRING( 7.46102 9.05491, 7.46103 9.05504)"
1152702464,,"LINESTRING( 7.35167 9.0701, 7.35171 9.07033, 7.35178 9.0706)"
1152804729,,"LINESTRING( 7.50422 8.98382, 7.50414 8.98436, 7.50404 8.98498)"
1154832062,,"LINESTRING( 7.43683 8.97679, 7.43645 8.97692)"
1063561197,,"LINESTRING( 7.31566 9.14217, 7.31582 9.14245)"
1152807330,,"LINESTRING( 7.34468 8.97504, 7.34532 8.97558)"
1211684504,,"LINESTRING( 7.3845 8.97087, 7.38367 8.97153, 7.38194 8.97291, 7.38068 8.97397, 7.38025 8.97438, 7.38013 8.97458, 7.38001 8.97471)"
1063550362,,"LINESTRING( 7.33425 9.14642, 7.33459 9.14664)"
1211557071,,"LINESTRING( 7.54118 9.04745, 7.54119 9.04798)"
1104702523,,"LINESTRING( 7.45396 9.05387, 7.45396 9.05414)"
807210029,,"LINESTRING( 7.41908 9.10123, 7.41845 9.10124)"
1152688951,,"LINESTRING( 7.2183 8.92228, 7.21873 8.92235, 7.21911 8.92251, 7.21963 8.92287)"
1154521710,,"LINESTRING( 7.39857 9.05979, 7.39886 9.06025, 7.39941 9.06121)"
1167427973,,"LINESTRING( 7.4794 9.09401, 7.47927 9.09407)"
1152821001,,"LINESTRING( 7.33071 9.02639, 7.33041 9.02639, 7.33025 9.02645, 7.33009 9.02653, 7.32991 9.02657)"
1063341702,,"LINESTRING( 7.35964 8.98355, 7.36034 8.98357)"
1218275920,,"LINESTRING( 7.4999 9.0475, 7.50028 9.0478, 7.5006 9.04801)"
807324342,,"LINESTRING( 7.46349 9.03898, 7.46353 9.03902, 7.46361 9.03904, 7.46366 9.03902)"
807014929,,"LINESTRING( 7.41505 9.10016, 7.41518 9.10037)"
1063027539,,"LINESTRING( 7.26648 9.12823, 7.2658 9.12897)"
1168106539,,"LINESTRING( 7.30535 8.93761, 7.30535 8.93785, 7.3054 8.93812)"
1184897132,,"LINESTRING( 7.42094 8.97574, 7.42232 8.97576)"
1211600382,,"LINESTRING( 7.55473 9.042, 7.5547 9.04231, 7.55461 9.04269)"
1211939782,,"LINESTRING( 7.39138 8.99595, 7.39162 8.99609)"
1168106473,,"LINESTRING( 7.39982 8.98853, 7.39982 8.98891, 7.39987 8.98933)"
1152797731,,"LINESTRING( 7.2293 8.89051, 7.22849 8.89065, 7.22728 8.89085)"
1152603313,,"LINESTRING( 7.29636 9.09985, 7.2962 9.09999, 7.29611 9.10009, 7.29577 9.10046, 7.29541 9.1009, 7.29518 9.10119, 7.29509 9.10136, 7.295 9.10162)"
1168228393,,"LINESTRING( 7.53328 9.03391, 7.53347 9.03418, 7.5337 9.0345, 7.53454 9.03506, 7.53504 9.03555, 7.53555 9.03641, 7.53608 9.03788)"
1211954338,,"LINESTRING( 7.30915 9.07338, 7.30887 9.07356, 7.30873 9.0737)"
1168098103,,"LINESTRING( 7.36553 9.00106, 7.36558 9.00128, 7.36567 9.00145)"
807027407,,"LINESTRING( 7.49426 9.08689, 7.49441 9.08663, 7.49455 9.08627, 7.49458 9.08622, 7.49461 9.08621, 7.49464 9.08622, 7.49476 9.08627, 7.49509 9.08641, 7.49524 9.0865, 7.49526 9.08654, 7.49524 9.08659, 7.49515 9.08683, 7.49497 9.08721)"
1110127474,,"LINESTRING( 7.52164 9.07619, 7.52114 9.07691, 7.52062 9.0776, 7.52019 9.07816, 7.51931 9.07915)"
1167541085,,"LINESTRING( 7.49245 9.06326, 7.4934 9.06389, 7.49356 9.064)"
807156809,,"LINESTRING( 7.40761 9.10925, 7.40769 9.10935)"
1165948153,,"LINESTRING( 7.45654 9.0643, 7.4566 9.06471, 7.45668 9.06555, 7.45673 9.06635)"
1184786001,,"LINESTRING( 7.46394 8.97603, 7.46455 8.97605, 7.46465 8.97605)"
807029505,,"LINESTRING( 7.47568 9.06032, 7.47643 9.06063)"
807123367,,"LINESTRING( 7.49426 9.08689, 7.49447 9.08698)"
1063055066,,"LINESTRING( 7.55838 8.99762, 7.55884 8.99806, 7.55897 8.99818)"
1168222959,,"LINESTRING( 7.46087 8.97129, 7.46077 8.97222)"
1211613454,,"LINESTRING( 7.48969 8.91983, 7.49005 8.92069)"
1074056679,,"LINESTRING( 7.30894 8.9392, 7.30911 8.9392, 7.30943 8.93921)"
1118368284,,"LINESTRING( 7.51315 9.07858, 7.51318 9.07867)"
1152595778,,"LINESTRING( 7.47134 9.09827, 7.47233 9.09793, 7.47286 9.09768, 7.47327 9.09756, 7.47344 9.09758, 7.47354 9.09765, 7.47374 9.09833)"
1184804583,,"LINESTRING( 7.45212 9.02196, 7.45201 9.02211, 7.45188 9.02237, 7.45181 9.02275, 7.45185 9.0232, 7.45192 9.02341, 7.45205 9.0236)"
1211683756,,"LINESTRING( 7.39713 8.97859, 7.39705 8.97868)"
1152775384,,"LINESTRING( 7.37381 9.09713, 7.37473 9.09715)"
1063040589,,"LINESTRING( 7.50119 9.14382, 7.50086 9.14449, 7.50101 9.14493, 7.50092 9.14545, 7.50104 9.14592, 7.50122 9.146)"
807181845,,"LINESTRING( 7.41805 9.00883, 7.41947 9.01036)"
