,race,age,gender,height
1595,other,minor,female,6.142213159713094
1596,other,minor,female,5.891243238574539
1597,other,minor,female,5.0449876108053715
1598,other,minor,female,4.136816863361905
1599,other,minor,female,7.0380664099239265
1600,other,minor,female,5.633121298987608
1601,other,minor,female,6.134739764106175
1602,other,minor,female,5.079153496183135
1603,other,minor,female,4.888760685803363
1604,other,minor,female,5.505001420981155
1605,other,minor,female,4.941984941822225
1606,other,minor,female,6.008841640488881
1607,other,minor,female,4.599509293033794
1608,other,minor,female,3.578231985672145
1609,other,minor,female,3.956890580555041
1610,other,minor,female,4.509101435743567
1611,other,minor,female,5.788018705695858
1612,other,minor,female,4.776131179651644
1613,other,minor,female,5.685943974360886
1614,other,minor,female,6.9313340264830305
1615,other,minor,female,5.565252583228926
1616,other,minor,female,4.875139739226402
1617,other,minor,female,5.093201078001933
1618,other,minor,female,7.283971863152432
1619,other,minor,female,4.877011299214736
1620,other,minor,female,6.923264351023575
1621,other,minor,female,4.396114275219017
1622,other,minor,female,3.2505474014339706
1623,other,minor,female,6.004847952713745
1624,other,minor,female,5.3289861714626
1625,other,minor,female,5.738163740255857
1626,other,minor,female,3.9563722388873486
1627,other,minor,female,7.708513107769017
1628,other,minor,female,5.014682880278519
1629,other,minor,female,5.015283533264263
1630,other,minor,female,5.402657089897
1631,other,minor,female,5.305041249281066
1632,other,minor,female,5.367600128393815
1633,other,minor,female,6.2830605164563655
1634,other,minor,female,5.979901401000524
1635,other,minor,female,3.609122429661242
1636,other,minor,female,4.46337130939619
1637,other,minor,female,6.623358211196286
1638,other,minor,female,5.541249124725206
1639,other,minor,female,5.984928402688661
1640,other,minor,female,4.541503624132906
1641,other,minor,female,5.560017468410668
1642,other,minor,female,4.838525884699391
1643,other,minor,female,4.478681304490117
1644,other,minor,female,5.609292204455539
1645,other,minor,female,3.6889154478894266
1646,other,minor,female,5.141003886429553
1647,other,minor,female,6.411235209197724
1648,other,minor,female,6.2982366148582125
1649,other,minor,female,4.409400350587299
1650,other,minor,female,4.576841446404573
1651,other,minor,female,4.346090650625979
1652,other,minor,female,5.6122833247903925
1653,other,minor,female,5.042043702119855
1654,other,minor,female,5.954470267282507
1655,other,minor,female,4.4688479505808605
1656,other,minor,female,5.541985467559181
1657,other,minor,female,5.846161143358914
1658,other,minor,female,4.014605484295098
1659,other,minor,female,5.344472916590889
1660,other,minor,female,5.72904543065493
1661,other,minor,female,5.275721742739181
1662,other,minor,female,5.140245712820854
1663,other,minor,female,5.3564554790686625
1664,other,minor,female,5.591710814505531
1665,other,minor,female,6.647522132092225
1666,other,minor,female,4.927317854288336
1667,other,minor,female,4.473974756489776
1668,other,minor,female,3.5025937289376023
1669,other,minor,female,4.926790090112074
1670,other,minor,female,5.889676344762508
1671,other,minor,female,4.047772878070548
1672,other,minor,female,3.640088936275096
1673,other,minor,female,3.9515192227603833
1674,other,minor,female,5.405302926293377
1675,other,minor,female,4.234661806124501
1676,other,minor,female,4.479346433375374
1677,other,minor,female,5.575553418148312
1678,other,minor,female,5.310524620446859
1679,other,minor,female,2.9561580352692416
1680,other,minor,female,5.744401608210888
1681,other,minor,female,5.159669589621816
1682,other,minor,female,5.361054739979304
1683,other,minor,female,6.4555851846227315
1684,other,minor,female,5.408997751705135
1685,other,minor,female,4.212570547623009
1686,other,minor,female,5.208568318618291
1687,other,minor,female,5.349795847490194
1688,other,minor,female,6.132584133430557
1689,other,minor,female,4.67709416897381
1690,other,minor,female,4.681263852013372
1691,other,minor,female,5.161569266292361
1692,other,minor,female,4.931453047638527
1693,other,minor,female,4.119044694173425
1694,other,minor,female,6.212717893527811
1695,other,minor,female,4.8801835415258585
1696,other,minor,female,6.06414725220884
1697,other,minor,female,4.3792436623960835
1698,other,minor,female,3.1313245214345677
1699,other,minor,female,3.4648754009746767
1700,other,adult,male,5.371268849125337
1701,other,adult,male,5.5067966402557715
1702,other,adult,male,6.418059299915867
1703,other,adult,male,4.579804038311613
1704,other,adult,male,5.807959206786969
1705,other,adult,male,7.200817032808359
1706,other,adult,male,4.615152950804883
1707,other,adult,male,6.780936623871178
1708,other,adult,male,4.680165222731437
1709,other,adult,male,5.69390741305241
1710,other,adult,male,6.0726199421174805
1711,other,adult,male,5.6161059100093285
1712,other,adult,male,7.171887849948947
1713,other,adult,male,7.202063497045784
1714,other,adult,male,4.8246899090923785
1715,other,adult,male,5.26108942504501
1716,other,adult,male,5.457234926460133
1717,other,adult,male,5.045754979080899
1718,other,adult,male,6.15410832786458
1719,other,adult,male,4.1771728259321765
1720,other,adult,male,5.425784829293731
1721,other,adult,male,4.435642461191165
1722,other,adult,male,7.5735197578619085
1723,other,adult,male,6.420356146226747
1724,other,adult,male,5.463090404090166
1725,other,adult,male,6.6033188046033136
1726,other,adult,male,6.701742397664919
1727,other,adult,male,5.0490906830451845
1728,other,adult,male,6.642918339234666
1729,other,adult,male,4.464409578504957
1730,other,adult,male,4.92754012116214
1731,other,adult,male,4.361653972143863
1732,other,adult,male,5.111240641824107
1733,other,adult,male,5.701138627938195
1734,other,adult,male,5.760332561784256
1735,other,adult,male,4.983002414805311
1736,other,adult,male,6.320207074442473
1737,other,adult,male,5.176046710346113
1738,other,adult,male,6.226118001674654
1739,other,adult,male,6.01798588848416
1740,other,adult,male,4.920540449187868
1741,other,adult,male,4.6227178970412055
1742,other,adult,male,5.5558943767721525
1743,other,adult,male,5.2440123399680925
1744,other,adult,male,4.531502006453728
1745,other,adult,male,5.89876895845153
1746,other,adult,male,7.463675759670698
1747,other,adult,male,6.808468922270769
1748,other,adult,male,4.863462621618016
1749,other,adult,male,4.971102066783296
1750,other,adult,male,5.33239434210748
1751,other,adult,male,4.48168819240673
1752,other,adult,male,5.48631664031705
1753,other,adult,male,7.372108864461429
1754,other,adult,male,6.129770722989941
1755,other,adult,male,5.1190930530689105
1756,other,adult,male,4.444229512323389
1757,other,adult,male,6.209716345875586
1758,other,adult,male,7.56299350719112
1759,other,adult,male,6.866544129789039
1760,other,adult,male,6.078574531139934
1761,other,adult,male,4.9340204550917575
1762,other,adult,male,6.4378883919656555
1763,other,adult,male,4.915702982809738
1764,other,adult,male,3.432592056759472
1765,other,adult,male,4.513091062764364
1766,other,adult,male,5.77697768630998
1767,other,adult,male,5.465583031348181
1768,other,adult,male,6.7558053023696205
1769,other,adult,male,5.6486712773621335
1770,other,adult,male,6.303561866435267
1771,other,adult,male,4.484491783671083
1772,other,adult,male,6.000000388697548
1773,other,adult,male,4.53609655996959
1774,other,adult,male,6.0264865669996475
1775,other,adult,male,5.924421164748432
1776,other,adult,male,4.958962942937852
1777,other,adult,male,5.0952993489005225
1778,other,adult,male,6.109273707154258
1779,other,adult,male,5.454392253461118
1780,other,adult,male,5.144242404951282
1781,other,adult,male,5.508487212980733
1782,other,adult,male,7.214539123178067
1783,other,adult,male,5.832753410546505
1784,other,adult,male,6.814566165625977
1785,other,adult,male,5.755238908433535
1786,other,adult,male,6.004547598128221
1787,other,adult,male,5.924706219921807
1788,other,adult,male,4.809944241394968
1789,other,adult,male,7.223197691571828
1790,other,adult,male,3.6757500841199247
1791,other,adult,male,5.7440552245864716
1792,other,adult,male,5.961338924108332
1793,other,adult,male,5.581705003801932
1794,other,adult,male,6.717918950339909
1795,other,adult,male,4.786817765504788
1796,other,adult,male,4.554980619555914
1797,other,adult,male,5.239287274512947
1798,other,adult,male,4.5651423688016495
1799,other,adult,male,4.581338468961454
1800,other,adult,male,4.583163764614566
1801,other,adult,male,6.90032724091454
1802,other,adult,male,5.597913985732477
1803,other,adult,male,5.2380566024239785
1804,other,adult,male,6.496608848036604
1805,other,adult,male,4.139298855268377
1806,other,adult,male,5.598343223085902
1807,other,adult,male,7.916787540113395
1808,other,adult,male,5.632285106407756
1809,other,adult,male,4.6894797735759095
1810,other,adult,male,5.756712409487954
1811,other,adult,male,6.634854181592599
1812,other,adult,male,6.452479163044745
1813,other,adult,male,5.519249105857155
1814,other,adult,male,5.988644578210063
1815,other,adult,male,5.351115525894523
1816,other,adult,male,5.965108721042285
1817,other,adult,male,6.918508876952933
1818,other,adult,male,4.689856857536576
1819,other,adult,male,6.833744919966378
1820,other,adult,male,6.510166322470837
1821,other,adult,male,5.383134586090171
1822,other,adult,male,5.927981442158719
1823,other,adult,male,6.292748885726594
1824,other,adult,male,6.800479116579178
1825,other,adult,male,5.42183159676913
1826,other,adult,male,5.490429022277537
1827,other,adult,male,5.728441730026832
1828,other,adult,male,6.229206308096049
1829,other,adult,male,5.272863645153224
1830,other,adult,male,6.508120580425061
1831,other,adult,male,6.3046036237485525
1832,other,adult,male,8.624614836444124
1833,other,adult,male,6.400747665882754
1834,other,adult,male,5.349163771557815
1835,other,adult,male,4.216579169829717
1836,other,adult,male,6.459874387356718
1837,other,adult,male,6.38968261216065
1838,other,adult,male,5.82689853679215
1839,other,adult,male,6.225078190302241
1840,other,adult,male,5.690933014656852
1841,other,adult,male,6.4230650836977485
1842,other,adult,male,6.563898330675768
1843,other,adult,male,5.212823078605206
1844,other,adult,male,5.858584820151579
1845,other,adult,male,5.2872297029264415
1846,other,adult,male,5.989565130653723
1847,other,adult,male,5.625210069001232
1848,other,adult,male,6.301327577727244
1849,other,adult,male,6.51258311714038
1850,other,adult,male,5.246138381222458
1851,other,adult,male,7.178539962287921
1852,other,adult,male,7.655712639545957
1853,other,adult,male,6.783177104911924
1854,other,adult,male,5.677041448241658
1855,other,adult,male,5.378025665907412
1856,other,adult,male,5.091350306171148
1857,other,adult,male,5.939985291687644
1858,other,adult,male,5.202878927301155
1859,other,adult,male,5.851046759379102
1860,other,adult,male,6.016893769920754
1861,other,adult,male,5.76449160479613
1862,other,adult,male,6.962281747090198
1863,other,adult,male,5.234975321309975
1864,other,adult,male,5.722850012861524
1865,other,adult,male,5.7468814522685046
1866,other,adult,male,5.563649489319495
1867,other,adult,male,5.124022016155739
1868,other,adult,male,6.530608184860596
1869,other,adult,male,5.232930738566624
1870,other,adult,male,6.762608455819569
1871,other,adult,male,5.540364757934228
1872,other,adult,male,4.3369973489843305
1873,other,adult,male,6.087659181759992
1874,other,adult,male,5.045187406178551
1875,other,adult,male,5.029479943617701
1876,other,adult,male,5.415043118998886
1877,other,adult,male,5.347713972362223
1878,other,adult,male,6.666815067507944
1879,other,adult,male,5.7432389997144275
1880,other,adult,male,6.252618880876616
1881,other,adult,male,6.310612659376974
1882,other,adult,male,6.37102563832602
1883,other,adult,male,6.037550847073097
1884,other,adult,male,5.192251726969817
1885,other,adult,male,6.063714883375474
1886,other,adult,male,7.433055489306459
1887,other,adult,male,5.060870042680243
1888,other,adult,male,6.353803370805039
1889,other,adult,male,4.799174670308088
1890,other,adult,male,6.046644529547948
1891,other,adult,male,5.03638421771466
1892,other,adult,male,3.9229089313085326
1893,other,adult,male,4.974556014620247
1894,other,adult,male,6.239262293447241
1895,other,adult,male,6.5568090727541755
1896,other,adult,male,6.842032041515109
1897,other,adult,male,6.135753138565117
1898,other,adult,male,5.35798383961106
1899,other,adult,male,5.168469534744121
1900,other,adult,male,5.319854819719122
1901,other,adult,male,6.279514507495984
1902,other,adult,male,5.364255800349376
1903,other,adult,male,6.389928573345292
1904,other,adult,male,6.113595822195328
1905,other,adult,male,5.764145116226173
1906,other,adult,male,4.08401067636518
1907,other,adult,male,6.852150076921045
1908,other,adult,male,7.367786995022492
1909,other,adult,male,7.16540614376612
1910,other,adult,male,5.344058705351765
1911,other,adult,male,5.720600812437872
1912,other,adult,male,3.8184119166314474
1913,other,adult,male,5.513212825726589
1914,other,adult,male,6.287586767004114
1915,other,adult,male,3.9014850047397265
1916,other,adult,male,5.970222456205585
1917,other,adult,male,6.724602935753515
1918,other,adult,male,5.353082427780185
1919,other,adult,male,5.403200641366723
1920,other,adult,male,6.180105248082589
1921,other,adult,male,5.632724257145365
1922,other,adult,male,6.179130751570046
1923,other,adult,male,5.650506414576604
1924,other,adult,male,7.025990822503505
1925,other,adult,male,4.539406218459287
1926,other,adult,male,5.719022844802882
1927,other,adult,male,6.866072558305218
1928,other,adult,male,7.114300082264339
1929,other,adult,male,6.332214415805234
1930,other,adult,male,4.526527141607848
1931,other,adult,male,4.017700354081843
1932,other,adult,male,5.909998710337561
1933,other,adult,male,5.377343029830618
1934,other,adult,male,5.997949659936087
1935,other,adult,male,5.633433237948407
1936,other,adult,male,6.025364882301386
1937,other,adult,male,5.700213100058625
1938,other,adult,male,7.397479185328272
1939,other,adult,male,5.908927864989004
1940,other,adult,male,5.471424297621359
1941,other,adult,male,5.619689830019852
1942,other,adult,male,5.569285113241914
1943,other,adult,male,4.8993230421019005
1944,other,adult,male,7.643000472630845
1945,other,adult,male,2.5604692959734736
1946,other,adult,male,5.164071770581757
1947,other,adult,male,5.496654067327252
1948,other,adult,male,7.044483965954668
1949,other,adult,male,4.976902083197184
1950,other,adult,male,5.487278718453411
1951,other,adult,male,7.08298070455387
1952,other,adult,male,4.013900093089754
1953,other,adult,male,5.970388849916065
1954,other,adult,male,4.9076380788188345
1955,other,adult,male,5.493801235400531
1956,other,adult,male,6.410436578034653
1957,other,adult,male,6.304741887159714
1958,other,adult,male,5.899574837509246
1959,other,adult,male,6.7083826553097365
1960,other,adult,male,5.05691310990629
1961,other,adult,male,6.494748167069289
1962,other,adult,male,6.263439212171987
1963,other,adult,male,4.580059929269921
1964,other,adult,male,5.003997595198566
1965,other,adult,male,4.253500004678887
1966,other,adult,male,4.405539529623398
1967,other,adult,male,3.2842652946591
1968,other,adult,male,6.639167653912158
1969,other,adult,male,6.4357335146348404
1970,other,adult,male,5.516155579285387
1971,other,adult,male,3.5091416699102385
1972,other,adult,male,5.136140548108503
1973,other,adult,male,5.56162180765084
1974,other,adult,male,8.087638794530944
1975,other,adult,male,4.612000619892903
1976,other,adult,male,5.866051838608619
1977,other,adult,male,8.27802878576286
1978,other,adult,male,4.385410150217898
1979,other,adult,male,5.190417525111176
1980,other,adult,male,4.9562275960873645
1981,other,adult,male,6.079391842721126
1982,other,adult,male,5.603350720435987
1983,other,adult,male,4.3442771674082366
1984,other,adult,male,5.4364892651346475
1985,other,adult,male,6.264469739484566
1986,other,adult,male,7.196934551322143
1987,other,adult,male,7.102425303706809
1988,other,adult,male,6.208459765064311
1989,other,adult,male,5.712408610128258
1990,other,adult,male,4.54872235724581
1991,other,adult,male,7.3477367740607145
1992,other,adult,male,6.062007874403003
1993,other,adult,male,4.886667912705414
1994,other,adult,male,6.466297832300422
1995,other,adult,male,5.5764776298191965
1996,other,adult,male,4.805029286702878
1997,other,adult,male,6.133034958591966
1998,other,adult,male,4.775412795537099
1999,other,adult,male,6.045330611966106
2000,other,adult,female,5.554521685898704
2001,other,adult,female,4.381048171659022
2002,other,adult,female,5.28171172610417
2003,other,adult,female,3.5523888490854194
2004,other,adult,female,6.066011132132642
2005,other,adult,female,6.437544116600578
2006,other,adult,female,2.8654156508088695
2007,other,adult,female,5.741298131236433
2008,other,adult,female,6.021332780362532
2009,other,adult,female,7.597915465724451
2010,other,adult,female,7.306351179696351
2011,other,adult,female,6.934864849330694
2012,other,adult,female,5.21612897001772
2013,other,adult,female,4.943219570600268
2014,other,adult,female,5.944171425130092
2015,other,adult,female,6.343145810865064
2016,other,adult,female,5.836629876027463
2017,other,adult,female,5.353080715850657
2018,other,adult,female,5.2233827501057934
2019,other,adult,female,5.393664974558666
2020,other,adult,female,4.8920217927812555
2021,other,adult,female,5.465241968211215
2022,other,adult,female,5.176253403586325
2023,other,adult,female,4.067760900415311
2024,other,adult,female,5.896862698917828
2025,other,adult,female,6.200851642517879
2026,other,adult,female,5.049041261876198
2027,other,adult,female,3.0957897005502075
2028,other,adult,female,7.140897108222472
2029,other,adult,female,6.022285201822354
2030,other,adult,female,5.0038073601752115
2031,other,adult,female,5.211809405367872
2032,other,adult,female,5.5695112713452755
2033,other,adult,female,5.754079618191141
2034,other,adult,female,6.243499685259151
2035,other,adult,female,5.817802088930451
2036,other,adult,female,4.492793802278404
2037,other,adult,female,7.363154524825407
2038,other,adult,female,6.593906309223213
2039,other,adult,female,5.286220668691802
2040,other,adult,female,5.167871027748239
2041,other,adult,female,5.276968524044398
2042,other,adult,female,6.204181046804826
2043,other,adult,female,4.703779974614803
2044,other,adult,female,6.547356232286553
2045,other,adult,female,6.602155305326054
2046,other,adult,female,6.71966888885305
2047,other,adult,female,5.406617009087853
2048,other,adult,female,5.1046683141026215
2049,other,adult,female,6.75514184811355
2050,other,adult,female,6.3114339704325335
2051,other,adult,female,4.236345910591476
2052,other,adult,female,4.238658343897645
2053,other,adult,female,6.848803481061284
2054,other,adult,female,6.8150144398159265
2055,other,adult,female,4.457136823539292
2056,other,adult,female,5.357023429852415
2057,other,adult,female,6.812863352346175
2058,other,adult,female,6.37803988669197
2059,other,adult,female,6.455914626423176
2060,other,adult,female,4.316378592311247
2061,other,adult,female,5.681176062804952
2062,other,adult,female,4.836184756704695
2063,other,adult,female,5.735807657344692
2064,other,adult,female,5.050926542772984
2065,other,adult,female,4.926752094404447
2066,other,adult,female,4.858953916303567
2067,other,adult,female,5.7985342336687555
2068,other,adult,female,5.093440649742896
2069,other,adult,female,5.401272944658211
2070,other,adult,female,5.673234332581219
2071,other,adult,female,6.462843105175459
2072,other,adult,female,4.841294412694965
2073,other,adult,female,5.761867874257803
2074,other,adult,female,5.3803876322331545
2075,other,adult,female,6.628938146544689
2076,other,adult,female,4.778379804419284
2077,other,adult,female,5.398301681805916
2078,other,adult,female,6.4548237996645295
2079,other,adult,female,5.859692598328121
2080,other,adult,female,4.208121104827407
2081,other,adult,female,4.3459312288938925
2082,other,adult,female,4.140505380158631
2083,other,adult,female,5.824667230961353
2084,other,adult,female,5.769805616606968
2085,other,adult,female,4.525991304330123
2086,other,adult,female,4.675201749118831
2087,other,adult,female,5.323705420754746
2088,other,adult,female,6.727895868872393
2089,other,adult,female,6.103131673249248
2090,other,adult,female,3.8684610882087043
2091,other,adult,female,5.975944976389394
2092,other,adult,female,5.119404662670656
2093,other,adult,female,7.165761919411609
2094,other,adult,female,3.138729699711946
2095,other,adult,female,6.481774682957415
2096,other,adult,female,5.436099139104182
2097,other,adult,female,5.485847941443022
2098,other,adult,female,6.3636500695625955
2099,other,adult,female,6.638814297889156
2100,other,adult,female,4.264023305257716
2101,other,adult,female,5.889324362270265
2102,other,adult,female,5.285310839152619
2103,other,adult,female,4.624914214501727
2104,other,adult,female,4.995034497251357
2105,other,adult,female,6.073171516369964
2106,other,adult,female,4.714250385703248
2107,other,adult,female,5.465530186389976
2108,other,adult,female,4.954634641078132
2109,other,adult,female,6.662555194092965
2110,other,adult,female,6.202449592037791
2111,other,adult,female,4.159787231528895
2112,other,adult,female,4.517871078211289
2113,other,adult,female,4.918145074584803
2114,other,adult,female,5.531526465672579
2115,other,adult,female,5.3971212543398215
2116,other,adult,female,5.298633436165258
2117,other,adult,female,6.214215482108082
2118,other,adult,female,5.515115358442276
2119,other,adult,female,5.570505141109625
2120,other,adult,female,4.411752890924366
2121,other,adult,female,4.231360003469936
2122,other,adult,female,4.026402936338666
2123,other,adult,female,7.179000767726358
2124,other,adult,female,5.351650277142577
2125,other,adult,female,5.828850169696294
2126,other,adult,female,8.031275941866
2127,other,adult,female,7.279690144297169
2128,other,adult,female,6.007367429151011
2129,other,adult,female,5.483758658371058
2130,other,adult,female,5.152466564988638
2131,other,adult,female,6.035672496252923
2132,other,adult,female,5.492124335652113
2133,other,adult,female,6.159204260763794
2134,other,adult,female,4.282342644987064
2135,other,adult,female,4.92754834862467
2136,other,adult,female,5.219630303733808
2137,other,adult,female,4.701293921773226
2138,other,adult,female,5.418108530076915
2139,other,adult,female,5.792299228129595
2140,other,adult,female,6.026458838333421
2141,other,adult,female,5.425394486431838
2142,other,adult,female,3.524031986393864
2143,other,adult,female,4.503608056529172
2144,other,adult,female,6.977561205714823
2145,other,adult,female,4.920334553736312
2146,other,adult,female,5.224219939620415
2147,other,adult,female,6.451544763738534
2148,other,adult,female,5.212925826730683
2149,other,adult,female,6.191835258140334
2150,other,adult,female,6.516202572706196
2151,other,adult,female,5.515744858998177
2152,other,adult,female,5.14330566767396
2153,other,adult,female,5.4605551368312595
2154,other,adult,female,5.218684445793565
2155,other,adult,female,5.864977999892149
2156,other,adult,female,6.955122157253207
2157,other,adult,female,2.0454124587496225
2158,other,adult,female,5.27348983033707
2159,other,adult,female,4.2492681434512365
2160,other,adult,female,5.366134489190531
2161,other,adult,female,4.86960428457347
2162,other,adult,female,3.4316119490080816
2163,other,adult,female,4.19436506136802
2164,other,adult,female,4.7071656544998115
2165,other,adult,female,7.102206470300397
2166,other,adult,female,3.8767862021390798
2167,other,adult,female,6.1597806622956695
2168,other,adult,female,4.497184214564591
2169,other,adult,female,3.0608753155919937
2170,other,adult,female,5.5855672221925285
2171,other,adult,female,5.855960776182587
2172,other,adult,female,5.23658454382646
2173,other,adult,female,6.3043054919684485
2174,other,adult,female,6.676314183000475
2175,other,adult,female,5.387921530727103
2176,other,adult,female,5.951234047103134
2177,other,adult,female,5.354184184640541
2178,other,adult,female,4.07376491646237
2179,other,adult,female,6.313710005778452
2180,other,adult,female,4.441768076490948
2181,other,adult,female,4.969604815971769
2182,other,adult,female,6.395436714045806
2183,other,adult,female,5.592926074706367
2184,other,adult,female,7.809166296629913
2185,other,adult,female,5.41310909288557
2186,other,adult,female,5.764405777058201
2187,other,adult,female,6.349769656432492
2188,other,adult,female,5.709050065338724
2189,other,adult,female,4.838989694232267
2190,other,adult,female,5.700856162030991
2191,other,adult,female,3.5646818158462983
2192,other,adult,female,4.88744684562927
2193,other,adult,female,5.523244152710041
2194,other,adult,female,5.374291626415406
2195,other,adult,female,5.306743440140664
2196,other,adult,female,6.329395069601847
2197,other,adult,female,6.561039370584228
2198,other,adult,female,4.365687619990456
2199,other,adult,female,5.5021778194248085
