LINK_ID,ACCESS_ID,FUNCTIONAL_CLASS,TRAVEL_DIRECTION,PRIVATE,TOLLWAY,FROM_SPEED_LIMIT,TO_SPEED_LIMIT,PUBLIC_ACCESS
1120091284,1023,3,F,N,N,50,,Y
993066236,32,5,B,N,N,,,Y
1221869119,1023,5,B,N,N,30,30,Y
783511425,991,1,F,N,N,120,,Y
1218685309,34,5,B,N,N,,,Y
53178929,1023,5,B,N,N,30,30,Y
1132274521,1015,5,B,N,N,100,100,Y
1222045078,32,5,B,N,N,,,Y
1221576846,1015,5,B,N,N,,,Y
991676338,32,5,B,N,N,,,Y
53188217,34,5,B,N,N,,,Y
53190265,991,3,T,N,N,,70,Y
992791722,32,5,B,N,N,,,Y
991946490,32,5,B,N,N,,,Y
931106722,32,5,B,N,N,,,Y
1194165404,1023,3,B,N,N,50,50,Y
53184608,32,5,B,N,N,,,Y
540924398,991,1,T,N,N,,120,Y
1162209396,1007,5,B,N,N,100,100,Y
1222111200,1007,3,B,N,N,50,50,Y
53189447,1023,5,B,N,N,30,30,Y
53183714,1023,5,B,N,N,30,30,Y
53183713,1023,5,B,N,N,30,30,Y
53188579,1023,5,B,N,N,30,30,Y
930857547,32,5,B,N,N,,,Y
930857546,32,5,B,N,N,,,Y
777943041,1023,5,B,N,N,30,30,Y
1218683538,1015,5,B,N,N,30,30,Y
931844469,32,5,B,N,N,,,Y
1192523333,1023,5,T,N,N,,50,Y
53179480,1023,5,B,N,N,30,30,Y
53178641,1023,5,B,N,N,30,30,Y
53182737,1023,5,B,N,N,10,10,Y
1228257093,1023,5,B,N,N,30,30,Y
1215389886,1023,5,B,N,N,50,50,Y
59390434,1023,5,B,N,N,30,30,Y
908451225,1015,5,B,Y,N,30,30,Y
716502428,991,2,F,N,N,999,,Y
53180880,1023,4,B,N,N,50,50,Y
930867150,1023,2,T,N,N,,50,Y
1221999934,1023,5,B,N,N,30,30,Y
1132251611,32,5,B,N,N,,,Y
991685421,32,5,B,N,N,,,Y
996661307,32,5,B,N,N,,,Y
53187413,1023,5,B,N,N,30,30,Y
1136744293,1023,5,B,N,N,30,30,Y
1132167128,32,5,B,N,N,,,Y
1192985238,1015,5,B,N,N,,,Y
1221999984,1015,5,B,N,N,10,10,Y
589256549,1023,5,B,N,N,30,30,Y
53180462,1023,5,B,N,N,30,30,Y
53179956,1023,5,B,N,N,10,10,Y
53189002,38,5,B,N,N,,,Y
931074818,32,5,B,N,N,,,Y
907903464,34,5,B,N,N,,,Y
1074849086,991,1,T,N,N,,999,Y
717150876,991,2,F,N,N,999,,Y
791056965,1023,3,T,N,N,,50,Y
992791710,38,5,B,N,N,,,Y
53189829,1023,3,T,N,N,,50,Y
1171706931,1023,2,T,N,N,,50,Y
845806485,1023,5,B,N,N,50,50,Y
53185981,1023,5,B,N,N,30,30,Y
574418952,1023,3,B,N,N,70,70,Y
589256734,1023,5,B,N,N,30,30,Y
992434260,32,5,B,N,N,,,Y
1221868375,32,5,B,N,N,,,Y
991671973,32,5,B,N,N,,,Y
53190361,1007,4,B,N,N,50,50,Y
1192519955,1023,5,F,N,N,50,,Y
53186411,1023,5,B,N,N,30,30,Y
53188764,1023,5,T,N,N,,30,Y
53178514,1023,5,B,N,N,30,30,Y
914926786,991,1,F,N,N,100,,Y
1222647188,32,5,B,N,N,,,Y
1156849958,32,5,B,N,N,,,Y
53179666,1015,5,B,Y,N,50,50,N
53191225,34,5,B,N,N,,,Y
994633673,1023,5,B,N,N,10,10,Y
1205335349,1023,5,B,N,N,100,100,Y
1224734753,991,2,T,N,N,,999,Y
802542468,1023,3,T,N,N,,50,Y
53178222,34,5,B,N,N,,,Y
78580140,1023,2,T,N,N,,60,Y
1222533450,32,5,B,N,N,,,Y
1222533421,32,5,B,N,N,,,Y
53189624,1023,4,B,N,N,30,30,Y
1065186458,1023,4,B,N,N,30,30,Y
53181702,1023,5,B,N,N,30,30,Y
53181701,1023,5,B,N,N,30,30,Y
1229051870,1015,5,B,N,N,,,Y
1228970963,1023,5,F,N,N,50,,Y
1228327102,1023,5,B,Y,N,50,50,Y
749163897,1023,3,B,N,N,70,70,Y
53187091,1003,3,F,N,N,50,,Y
1123411983,32,5,B,N,N,,,Y
1132284043,32,5,B,N,N,,,Y
931011139,32,5,B,N,N,,,Y
53178616,1023,5,B,N,N,10,10,Y
992421569,1023,5,B,N,N,30,30,Y
992817826,1023,5,B,N,N,30,30,Y
1228214195,32,5,B,N,N,,,Y
53180795,1023,5,B,N,N,30,30,Y
53178751,1023,5,B,N,N,50,50,Y
1227513756,32,5,B,N,N,,,N
786357050,1023,2,T,N,N,,50,Y
993970979,1023,2,T,N,N,,50,Y
53188785,32,5,B,N,N,,,Y
991663440,32,5,B,N,N,,,Y
1225772812,991,1,F,N,N,120,,Y
1132271625,1023,4,B,N,N,50,50,Y
53188475,1023,5,B,N,N,30,30,Y
996917271,1015,5,B,N,N,50,50,Y
53185064,1015,5,B,N,N,30,30,Y
53184483,991,5,T,N,N,,100,Y
1083281944,1023,2,B,N,N,50,50,Y
1090584676,32,5,B,N,N,,,Y
894242525,32,5,B,N,N,,,Y
53194051,32,5,B,N,N,,,Y
931420235,32,5,B,N,N,,,Y
808144870,1023,4,B,N,N,50,50,Y
930960083,32,5,B,N,N,,,Y
1215477958,1015,5,B,N,N,,,Y
1225619690,1015,5,B,N,N,100,100,Y
53191928,1023,5,B,N,N,50,50,Y
1192849421,34,5,B,N,N,,,Y
991676354,1023,5,B,N,N,30,30,Y
810265729,1007,3,B,N,N,30,30,Y
1227513806,1023,5,B,N,N,50,50,Y
53189802,1023,5,F,N,N,30,,Y
991840536,32,5,B,N,N,,,Y
945561486,1023,5,B,N,N,30,30,N
1225189349,1015,5,B,N,N,,,Y
53185266,1015,5,B,N,N,100,100,Y
992422414,1023,5,T,N,N,,30,Y
72861785,991,2,T,N,N,,999,Y
992817830,32,5,B,N,N,,,Y
53189029,1023,2,F,N,N,50,,Y
53178190,1023,5,B,N,N,30,30,Y
53187301,1023,3,F,N,N,30,,Y
1201953954,1023,3,F,N,N,50,,Y
1133051733,32,5,B,N,N,,,Y
1171670881,1023,5,B,N,N,30,30,Y
53190300,1023,4,B,N,N,30,30,Y
53179974,1015,5,B,Y,N,5,5,N
1132253509,1023,5,B,N,N,30,30,Y
994611902,32,5,B,N,N,,,Y
53185551,32,5,B,N,N,,,Y
53180740,1023,5,B,N,N,30,30,Y
808180089,1023,3,T,N,N,,50,Y
1191121676,1023,3,T,N,N,,50,Y
1221869593,1023,5,B,N,N,30,30,Y
1221869450,1023,5,B,N,N,30,30,Y
991676310,1023,5,B,N,N,30,30,Y
53190907,1023,5,B,N,N,10,10,Y
78579930,1023,3,T,N,N,,50,Y
53181454,1023,5,B,N,N,30,30,Y
1191129543,1023,3,B,N,N,70,70,Y
53187081,1023,3,T,N,N,,70,Y
1202066971,1023,4,B,N,N,50,50,Y
53186976,1015,5,B,N,N,100,100,Y
992791723,1023,5,F,N,N,30,,Y
1225487841,991,1,F,N,N,999,,Y
53180608,1023,5,B,N,N,30,30,Y
807857789,1023,3,B,N,N,100,100,Y
993958083,1015,5,B,N,N,100,100,Y
1221862968,32,5,B,N,N,,,Y
1156719266,1023,5,F,N,N,,,Y
53179587,1023,5,B,N,N,30,30,Y
53179650,1023,5,B,N,N,30,30,Y
53183703,1023,5,B,N,N,30,30,Y
931057450,1023,3,B,N,N,50,50,Y
930857578,1015,5,B,Y,N,30,30,Y
1213804153,1023,5,B,N,N,30,30,Y
1225189380,1015,5,B,N,N,,,Y
777939328,1023,5,B,N,N,10,10,Y
53181853,1015,5,B,N,N,50,50,Y
931139995,1023,5,B,N,N,30,30,Y
53189443,1023,5,B,N,N,30,30,Y
59390362,1023,5,B,N,N,30,30,Y
53182890,1023,5,B,N,N,30,30,Y
53182891,1023,5,B,N,N,30,30,Y
53188025,1023,5,B,N,N,30,30,Y
1156719269,1023,3,F,N,N,50,,Y
996681202,1023,5,B,N,N,30,30,Y
53181132,1023,5,B,N,N,30,30,Y
53190149,1023,5,B,N,N,5,5,Y
53187188,1023,5,T,N,N,,50,Y
53187269,1023,5,T,N,N,,50,Y
53182651,1023,5,B,N,N,30,30,Y
1220813134,32,5,B,N,N,,,Y
936409666,1023,5,B,N,N,30,30,Y
53187328,1023,5,B,N,N,30,30,Y
53179836,1023,5,B,N,N,30,30,Y
53179835,1023,5,B,N,N,30,30,Y
776393654,32,5,B,N,N,,,Y
53181043,34,5,B,N,N,30,30,Y
1227516062,1023,5,B,N,N,10,10,Y
53192085,1023,5,B,N,N,50,50,Y
53181399,1023,5,B,N,N,30,30,Y
53181475,1023,5,B,N,N,30,30,Y
1221866930,32,5,B,N,N,,,Y
1227512104,34,5,B,N,N,,,N
1222149994,32,5,B,N,N,,,Y
808188568,1023,5,B,N,N,50,50,Y
53178869,1023,5,B,N,N,10,10,Y
78578587,34,5,B,N,N,,,Y
1201846255,1023,4,F,N,N,50,,Y
1133051735,32,5,B,N,N,,,Y
589256748,1023,4,B,N,N,50,50,Y
1191106816,1023,3,B,N,N,50,50,Y
931210846,32,5,B,N,N,,,Y
1197934798,1023,4,B,N,N,50,50,Y
589256752,34,5,B,N,N,,,Y
53181905,1015,5,B,N,N,30,30,Y
53178652,1023,5,B,N,N,30,30,Y
994046941,1023,5,B,N,N,30,30,Y
53178138,1023,5,B,N,N,30,30,Y
53183687,1023,5,B,N,N,30,30,Y
53191708,1015,5,T,N,N,,30,Y
53189787,1023,5,F,N,N,30,,Y
53188340,1023,5,B,N,N,30,30,Y
563930710,1023,5,B,Y,N,5,5,Y
53178990,1023,5,B,N,N,30,30,Y
818520434,1023,5,B,N,N,30,30,Y
78578750,1023,3,T,N,N,,50,Y
996680238,32,5,B,N,N,,,Y
1221863655,1023,5,B,N,N,30,30,Y
53190303,1023,5,B,N,N,30,30,Y
53292483,1023,5,B,N,N,50,50,Y
1191924123,1023,5,B,N,N,30,30,Y
941981446,1015,5,B,N,N,30,30,Y
53190020,1023,5,T,N,N,,10,Y
78582703,1023,5,B,N,N,30,30,Y
994277930,1023,5,B,N,N,50,50,Y
53182520,1023,5,F,N,N,30,,Y
53187774,1023,4,B,N,N,50,50,Y
53192122,1023,5,B,N,N,50,50,Y
1221866757,32,5,B,N,N,,,Y
1201890865,1023,4,B,N,N,50,50,Y
53189832,1023,5,B,N,N,30,30,Y
1190680093,1023,3,T,N,N,,50,Y
53182179,1023,5,B,N,N,30,30,Y
53183559,1023,5,B,N,N,30,30,Y
53178746,1023,5,F,N,N,30,,Y
53187575,1023,4,F,N,N,50,,Y
1082422683,1023,3,B,N,N,50,50,Y
53188944,1023,5,T,N,N,,50,Y
53191185,1023,5,B,N,N,30,30,Y
931017415,34,5,B,N,N,,,Y
540930725,1023,4,F,N,N,50,,Y
894243741,32,5,B,N,N,,,Y
930688527,1023,5,B,N,N,50,50,Y
991659824,32,5,B,N,N,,,Y
53183547,1023,5,B,N,N,30,30,Y
53183316,1023,5,B,N,N,30,30,Y
53191310,1015,5,B,N,N,10,10,Y
1218703242,1023,5,B,N,N,50,50,Y
1221862472,32,5,B,N,N,,,Y
53179629,1023,5,B,N,N,50,50,Y
53179501,1023,5,B,N,N,30,30,Y
1132274099,32,5,B,N,N,,,Y
894173304,1023,2,F,N,N,50,,Y
1201681336,32,5,B,N,N,,,Y
1225312551,991,1,F,N,N,100,,Y
53191390,1023,5,B,N,N,10,10,Y
53191612,1023,5,B,N,N,10,10,Y
53178821,1023,5,B,N,N,30,30,Y
53189284,1023,5,B,N,N,30,30,Y
1221862683,32,5,B,N,N,,,Y
53290974,1023,5,B,N,N,30,30,Y
53179907,34,5,F,Y,N,,,N
996680509,1007,5,B,N,N,30,30,Y
1162206711,32,5,B,N,N,,,Y
53291050,38,5,B,N,N,,,Y
992432922,32,5,B,N,N,,,Y
996937587,1023,5,B,N,N,30,30,Y
1082882365,1023,4,B,N,N,50,50,Y
53291078,1023,5,B,N,N,30,30,Y
993059043,34,5,B,N,N,,,Y
992788367,32,5,B,N,N,,,Y
1132587654,32,5,B,N,N,,,Y
53189878,1023,5,T,N,N,,30,Y
930867156,32,5,B,N,N,,,Y
868914600,1023,5,B,N,N,5,5,Y
931210828,1023,4,B,N,N,50,50,Y
807858172,1023,5,B,N,N,30,30,Y
53179190,1023,5,B,N,N,30,30,Y
1202067353,1023,4,B,N,N,50,50,Y
931467567,1023,5,B,N,N,30,30,Y
53186705,1023,5,F,N,N,50,,Y
53182361,34,5,B,N,N,,,Y
807858202,1023,4,B,N,N,50,50,Y
53185896,34,5,B,N,N,,,Y
992788342,32,5,B,N,N,,,Y
908033006,1015,5,B,Y,N,10,10,Y
53189775,1023,5,B,N,N,10,10,Y
53189130,38,5,B,N,N,,,Y
589257384,1023,5,B,N,N,30,30,Y
1192519958,1015,5,B,N,N,,,Y
1222532180,34,5,B,N,N,,,Y
791056977,1023,4,F,N,N,50,,Y
991960358,32,5,B,N,N,,,Y
991663386,1023,5,B,N,N,50,50,Y
53188639,1007,5,B,N,N,50,50,Y
1201941720,1023,3,T,N,N,,70,Y
991679152,1023,5,B,N,N,30,30,Y
563913724,1023,5,B,N,N,30,30,Y
53183529,1023,5,B,N,N,30,30,Y
991685449,1023,5,T,N,N,,30,Y
59390394,1023,5,B,N,N,30,30,Y
53180289,1023,5,B,N,N,30,30,Y
991960357,1015,5,B,N,N,30,30,Y
53184430,1023,5,F,N,N,50,,Y
783511410,991,1,T,N,N,,120,Y
540930840,1023,5,B,N,N,50,50,Y
1082874558,991,2,F,N,N,999,,Y
1197767448,1023,4,B,N,N,50,50,Y
59385359,1023,5,B,N,N,50,50,Y
1159615298,1023,5,B,N,N,50,50,Y
1220972258,1023,5,B,N,N,100,100,Y
1038683852,34,5,B,N,N,,,Y
991840515,1023,5,B,N,N,30,30,Y
992421571,1023,4,B,N,N,30,30,Y
1192620406,34,5,B,N,N,,,Y
53180225,1023,5,B,N,N,50,50,Y
1213717819,991,1,F,N,N,100,,Y
991833963,32,5,B,N,N,,,Y
931427020,32,5,B,N,N,,,Y
1175118777,1023,5,B,N,N,50,50,Y
992003314,1023,5,B,N,N,50,50,Y
53189888,1023,5,B,N,N,5,5,Y
53181350,1015,5,B,N,N,30,30,N
991795715,32,5,B,N,N,,,Y
53180494,611,5,B,N,N,30,30,Y
716502419,1023,4,T,N,N,,100,Y
53189167,1023,5,B,N,N,30,30,Y
992434231,1023,5,B,N,N,30,30,Y
1201936103,1007,4,B,N,N,50,30,Y
991835543,32,5,B,N,N,,,Y
991873400,1023,5,B,N,N,30,30,Y
53182625,1023,5,B,N,N,30,30,Y
1134742044,1015,5,B,N,N,100,100,Y
53182829,1023,5,B,N,N,30,30,Y
53192149,1023,5,B,N,N,30,30,Y
589256650,1023,5,T,N,N,,50,Y
931139990,1023,5,B,N,N,30,30,Y
807858813,1023,3,F,N,N,50,,Y
53179399,32,5,B,N,N,,,Y
717738533,1023,5,B,N,N,30,30,Y
53181943,1023,5,B,N,N,30,30,Y
1191125333,1023,3,B,N,N,70,70,Y
1194165397,1023,5,B,N,N,50,50,Y
992521577,32,5,B,N,N,,,Y
540924492,991,1,T,N,N,,80,Y
991797054,32,5,B,N,N,,,Y
1224426887,34,5,B,N,N,,,Y
53181859,1023,3,B,N,N,50,50,Y
1144768481,1023,2,T,N,N,,50,Y
931027300,1023,3,F,N,N,50,,Y
1132243581,32,5,B,N,N,,,Y
1194810698,34,5,B,N,N,,,Y
53181873,34,5,B,N,N,,,Y
53178194,1023,5,B,N,N,30,30,Y
53182280,1023,5,B,N,N,30,30,Y
53182967,1023,5,B,N,N,30,30,Y
53191603,1015,5,B,Y,N,10,10,Y
53179131,1023,5,B,N,N,10,10,Y
53183679,1023,5,B,N,N,30,30,Y
992818868,1023,5,B,N,N,30,30,Y
53186427,1015,5,B,Y,N,5,5,N
53190064,1023,5,T,N,N,,30,Y
563886196,1023,3,F,N,N,50,,Y
589239127,1023,5,F,N,N,30,,Y
53183685,1023,3,B,N,N,50,50,Y
53292657,34,5,B,N,N,,,Y
703993802,32,5,B,N,N,,,Y
1132538812,32,5,B,N,N,,,Y
53182364,1023,5,B,N,N,30,30,Y
53179282,1023,5,B,N,N,30,30,Y
53179122,32,5,B,N,N,,,Y
991835550,991,5,T,N,N,,50,Y
719685775,1023,5,B,N,N,50,50,Y
1162194642,1023,5,B,N,N,30,30,Y
991839503,32,5,B,N,N,,,Y
991835541,32,5,B,N,N,,,Y
1222647189,32,5,B,N,N,,,Y
53180493,1023,5,B,N,N,30,30,Y
53191599,1023,5,B,N,N,10,10,Y
1220814003,32,5,B,N,N,,,Y
1195662092,991,4,B,N,N,50,50,Y
996917300,1023,5,B,N,N,50,50,Y
1132538806,32,5,B,N,N,,,Y
992515165,32,5,B,N,N,,,Y
907363534,1023,5,B,N,N,10,10,Y
931254702,32,5,B,N,N,,,Y
53190321,34,5,B,N,N,,,Y
53181375,1023,5,B,N,N,30,30,Y
53178703,1023,3,B,N,N,60,60,Y
803007417,1023,2,F,N,N,60,,Y
53178473,1023,5,B,N,N,30,30,Y
717737185,1015,5,B,Y,N,30,30,Y
1171158900,1023,5,B,N,N,30,30,Y
589256731,1023,5,B,N,N,30,30,Y
78579369,1023,4,B,N,N,50,50,Y
574415165,1023,3,B,N,N,60,60,Y
53187288,1023,5,B,N,N,50,50,Y
994573066,991,4,B,N,N,50,50,Y
53188044,1023,4,T,N,N,,30,Y
53185785,32,5,B,N,N,,,Y
1193624432,32,5,B,N,N,,,Y
834099584,1023,5,B,N,N,30,30,Y
574419016,1023,2,T,N,N,,70,Y
930843545,32,5,B,N,N,,,Y
1160275914,32,5,B,N,N,,,Y
53189663,1023,5,B,N,N,30,30,Y
773057001,991,1,T,N,N,,100,Y
1192463147,34,5,B,N,N,,,Y
53187115,1023,2,F,N,N,70,,Y
53187924,1023,4,B,N,N,50,50,Y
563928479,1023,5,B,N,N,10,10,Y
1016196344,991,1,T,N,N,,999,Y
1221481408,1015,5,B,N,N,,,Y
991838208,32,5,B,N,N,,,Y
1222533080,34,5,B,N,N,,,Y
1193624427,1023,5,B,N,N,30,30,Y
53188363,1023,4,T,N,N,,50,Y
874851043,32,5,B,N,N,,,Y
1228022774,34,5,B,N,N,,,Y
957617450,991,2,F,N,N,100,,Y
931574021,32,5,B,N,N,,,Y
802944987,1023,5,T,N,N,,30,Y
1193081323,1023,4,B,N,N,50,50,Y
724675531,32,5,B,N,N,,,Y
825504710,1023,3,F,N,N,50,,Y
1222110922,1023,3,T,N,N,,60,Y
1225188926,1015,5,B,N,N,,,Y
78580134,1023,2,T,N,N,,80,Y
53234699,34,5,B,N,N,,,Y
1228451746,32,5,B,N,N,,,Y
53183033,1023,5,B,N,N,30,30,Y
991795713,32,5,B,N,N,,,Y
53186372,1023,5,B,N,N,30,30,Y
1221475320,1015,5,B,Y,N,30,30,Y
1221576852,32,5,B,N,N,,,Y
53181965,1023,5,B,N,N,30,30,Y
53181966,1023,5,B,N,N,50,50,Y
53291174,1023,5,B,N,N,30,30,Y
53191421,32,5,B,N,N,,,Y
574415211,1023,3,B,N,N,70,60,Y
53191260,1023,5,B,N,N,10,10,Y
53191259,1023,5,B,N,N,30,30,Y
53189780,1023,5,B,N,N,30,30,Y
931212231,1023,5,B,N,N,30,30,Y
719720891,991,1,F,N,N,80,,Y
53190243,1015,5,B,N,N,50,50,Y
991946470,32,5,B,N,N,,,Y
996663111,32,5,B,N,N,,,Y
1171172972,1023,4,B,N,N,50,50,Y
994450518,34,5,B,N,N,,,Y
53183129,1023,5,B,N,N,30,30,Y
53183128,1023,5,B,N,N,30,30,Y
53189597,1023,4,B,N,N,50,50,Y
809072761,1023,3,T,N,N,,50,Y
53291038,1023,5,B,N,N,30,30,Y
1192768751,1023,5,B,N,N,30,30,Y
1218685039,1015,5,B,N,N,,,Y
1156770760,32,5,B,N,N,,,Y
1215471237,1015,5,B,N,N,,,Y
1220812975,1015,5,B,N,N,,,Y
1224995580,1015,5,B,N,N,,,N
1134759288,32,5,B,N,N,,,Y
1222533154,32,5,B,N,N,,,Y
53178930,1023,5,B,N,N,30,30,Y
1132585233,32,5,B,N,N,,,Y
991667401,32,5,B,N,N,,,Y
53187229,991,2,T,N,N,,80,Y
931420243,1023,2,T,N,N,,50,Y
1222000423,32,5,B,N,N,,,Y
53191435,1023,5,T,N,N,,30,Y
72760816,991,1,F,N,N,999,,Y
53184811,1015,5,B,N,N,50,50,Y
1229072306,32,5,B,N,N,,,Y
1133051708,32,5,B,N,N,,,Y
67327215,1023,4,B,N,N,50,50,Y
53189915,1023,5,B,N,N,30,30,Y
53190052,1023,5,B,N,N,30,30,Y
992791692,32,5,B,N,N,,,Y
931033352,32,5,B,N,N,,,Y
1159615291,1023,3,T,N,N,,50,Y
1190850588,1023,3,B,N,N,50,50,Y
53188042,1023,5,B,N,N,30,30,Y
53186299,1023,3,T,N,N,,50,Y
994579945,32,5,B,N,N,,,Y
53189398,1023,5,B,N,N,30,30,Y
1038683848,34,5,B,N,N,,,Y
749157397,1023,3,B,N,N,50,50,Y
1190658522,1023,3,T,N,N,,70,Y
1132283069,1007,5,B,N,N,30,30,Y
78578768,1023,5,T,N,N,,30,Y
717738534,1023,5,B,N,N,30,30,Y
811293900,34,5,B,N,N,,,Y
53184305,1015,5,B,N,N,50,50,Y
997223084,1023,5,B,N,N,30,30,Y
991795690,32,5,B,N,N,,,Y
1212410024,34,5,B,N,N,,,Y
53189735,1023,3,F,N,N,50,,Y
874851046,32,5,B,N,N,,,Y
53187174,1023,5,T,N,N,,30,Y
931074849,32,5,B,N,N,,,Y
994090904,32,5,B,N,N,,,Y
1210817668,32,5,B,N,N,,,Y
1159702471,32,5,B,N,N,,,Y
53181368,1015,5,B,N,N,30,30,N
1190888704,1023,3,F,N,N,50,,Y
992519914,32,5,B,N,N,,,Y
53191238,1023,5,B,N,N,10,10,Y
992515161,32,5,B,N,N,,,Y
1188673608,32,5,B,N,N,,,Y
996664655,32,5,B,N,N,,,Y
994270929,32,5,B,N,N,,,Y
53185268,1023,3,B,N,N,60,100,Y
53181590,1023,5,B,N,N,30,30,Y
53188587,1023,5,T,N,N,,30,Y
53178186,1023,5,B,N,N,30,30,Y
1171346337,1023,5,T,N,N,,30,Y
1133052325,32,5,B,N,N,,,Y
1224041471,34,5,B,N,N,,,Y
1202080180,1023,5,B,N,N,30,30,Y
996917278,1023,5,B,N,N,10,10,Y
53180275,1015,5,B,N,N,100,100,Y
1221863309,1023,5,B,N,N,100,100,Y
53180205,1015,5,B,Y,N,50,50,N
53182816,1023,5,B,N,N,30,30,Y
991839505,32,5,B,N,N,,,Y
874855536,32,5,B,N,N,,,Y
874855531,32,5,B,N,N,,,Y
1162194183,1023,5,B,N,N,5,5,Y
992815208,32,5,B,N,N,,,Y
1228968253,1015,5,B,N,N,,,Y
993022560,1007,5,B,N,N,30,30,Y
931030067,32,5,B,N,N,,,Y
993083110,32,5,B,N,N,,,Y
1222111626,1023,3,T,N,N,,50,Y
991873418,32,5,B,N,N,,,Y
818520413,1023,5,B,N,N,30,30,Y
717737195,1023,5,B,N,N,30,30,Y
53184293,1023,5,B,N,N,50,50,Y
1192978138,32,5,B,N,N,,,Y
53191698,1023,3,F,N,N,50,,Y
1221865884,1023,5,B,N,N,50,50,Y
992521574,1023,5,B,N,N,5,5,Y
53182935,1023,5,B,N,N,30,30,Y
931152042,1023,2,F,N,N,50,,Y
53182527,1023,5,T,N,N,,30,Y
53185205,1023,5,B,N,N,100,100,Y
53188184,1023,5,B,N,N,5,5,Y
53179542,1023,5,B,N,N,30,30,Y
1132251599,32,5,B,N,N,,,Y
1139765274,32,5,B,N,N,,,Y
1134742043,1015,5,B,N,N,100,100,Y
59390461,1023,5,B,N,N,30,30,Y
808182026,1023,3,T,N,N,,70,Y
53183319,1023,5,B,N,N,30,30,Y
53185057,1015,5,B,N,N,30,30,Y
1090535265,1023,5,B,N,N,50,50,Y
992431911,32,5,B,N,N,,,Y
991659825,32,5,B,N,N,,,Y
1134780871,32,5,B,N,N,,,Y
1090580695,1023,4,T,N,N,,50,Y
1218975680,34,5,B,N,N,,,Y
59390462,32,5,B,N,N,,,Y
992434234,32,5,B,N,N,,,Y
1201894018,1023,4,B,N,N,50,50,Y
1190876790,1023,3,B,N,N,60,60,Y
992515187,32,5,B,N,N,,,Y
53179309,1023,5,B,N,N,50,50,Y
53185554,1023,5,B,N,N,10,10,Y
1132585235,1023,5,B,N,N,30,30,Y
1038683849,34,5,B,N,N,,,Y
1192619578,34,5,B,N,N,,,Y
992515186,32,5,B,N,N,,,Y
53190353,1023,3,F,N,N,50,,Y
589257452,1015,5,B,Y,N,50,50,N
791221251,1023,4,F,N,N,50,,Y
53189089,1023,5,B,N,N,30,30,Y
1193219893,991,1,F,N,N,120,,Y
53184497,34,5,B,N,N,,,Y
926987031,1023,5,B,N,N,30,30,Y
53189287,1023,5,F,N,N,30,,Y
53180746,1023,4,B,N,N,50,50,Y
53182084,1023,5,B,N,N,30,30,Y
53189286,1023,5,B,N,N,10,10,Y
818411402,1023,5,B,N,N,30,30,Y
994090852,1003,5,B,N,N,10,10,Y
53179236,1023,5,B,N,N,50,50,Y
1227514749,32,5,B,N,N,,,Y
53190039,1023,5,T,N,N,,30,Y
818411403,1023,5,B,N,N,30,30,Y
1227912520,1023,5,B,N,N,10,10,Y
1224764826,34,5,B,N,N,,,Y
53191251,34,5,B,N,N,,,Y
909395271,991,1,T,N,N,,100,Y
53178207,1023,5,B,N,N,30,30,Y
53290819,1015,5,B,N,N,10,10,Y
1171319839,991,2,T,N,N,,80,Y
1082422680,1023,3,B,N,N,50,50,Y
59385412,32,5,B,N,N,,,Y
1225188797,1015,5,B,N,N,,,Y
1228016264,1023,5,B,N,N,30,30,Y
53180486,1023,5,B,N,N,30,30,Y
1222532178,34,5,B,N,N,,,Y
1227516635,32,5,B,N,N,,,N
996681178,1023,5,B,N,N,30,30,Y
53186839,991,2,T,N,N,,100,Y
53188368,1023,4,T,N,N,,50,Y
909627387,1015,5,B,Y,N,50,50,N
1132253516,32,5,B,N,N,,,Y
53180340,1023,5,B,N,N,30,30,Y
540930751,1023,5,B,N,N,30,30,Y
1224888045,1023,5,B,N,N,30,30,Y
53183425,1023,5,B,N,N,30,30,Y
994450509,1023,5,B,N,N,30,30,Y
53179260,1023,5,B,N,N,30,30,Y
991681910,1023,5,B,N,N,30,30,Y
1082694711,1023,3,F,N,N,50,,Y
1221116454,32,5,B,N,N,,,Y
1132368397,32,5,B,N,N,,,Y
59390396,1015,5,T,Y,N,,10,Y
1193623300,1023,5,B,N,N,30,30,Y
1222531774,34,5,B,N,N,,,Y
930867126,1023,2,F,N,N,50,,Y
1221869250,1015,5,B,N,N,,,Y
53189576,1023,5,B,N,N,30,30,Y
1192458243,34,5,B,N,N,,,Y
1221863458,32,5,B,N,N,,,Y
589241820,32,5,B,N,N,,,Y
53189016,1015,5,B,N,N,50,50,Y
1225601615,34,5,B,N,N,,,Y
53189930,1023,5,F,N,N,5,,Y
53183433,1023,5,B,N,N,30,30,Y
53185538,32,5,B,N,N,,,Y
53177861,991,3,F,N,N,120,,Y
53178768,1023,5,B,N,N,50,50,Y
1201890278,1023,4,F,N,N,50,,Y
53189347,1023,3,F,N,N,50,,Y
53180725,1023,5,B,N,N,30,30,Y
930960093,32,5,B,N,N,,,Y
931212232,32,5,B,N,N,,,Y
931116272,32,5,B,N,N,,,Y
53182058,1023,5,B,N,N,30,30,Y
1137439369,32,5,B,N,N,,,Y
53182996,1023,5,B,N,N,50,50,Y
53184017,991,2,T,N,N,,120,Y
1222533418,32,5,B,N,N,,,Y
1192973824,1007,5,B,N,N,30,30,Y
1228645952,34,5,B,N,N,,,Y
